Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,Rk_shooting,Nation_shooting,Pos_shooting,Age_shooting,Born_shooting,90s_shooting,Gls_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_shooting,PKatt_shooting,Rk_goalkeeping,Nation_goalkeeping,Pos_goalkeeping,Age_goalkeeping,Born_goalkeeping,MP_goalkeeping,Starts_goalkeeping,Min_goalkeeping,90s_goalkeeping,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_goalkeeping,PKA,PKsv,PKm,Save%.1,League,Fls,Fld,Crs,Int,TklW,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Gls/90,Ast/90,Fls/90,Fld/90,Crs/90,Int/90,TklW/90
86,Danny da Costa,de GER,DF,Mainz 05,31,1993,25,25,2006,22.3,0,1,1,0,0,0,0,0,0,0.04,0.04,0,0.04,86,de GER,DF,31,1993,22.3,0,5.0,1.0,20,0.22421524663677128,0.04484304932735426,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,19.0,4.0,22.0,29.0,24.0,,,,,,,,,0.0,0.04484304932735426,0.852017937219731,0.17937219730941703,0.9865470852017937,1.3004484304932735,1.0762331838565022
200,David Jurásek,cz CZE,"DF,MF",Hoffenheim,23,2000,14,6,619,6.9,0,1,1,0,0,0,0,0,0,0.15,0.15,0,0.15,200,cz CZE,"DF,MF",23,2000,6.9,0,5.0,2.0,40,0.7246376811594203,0.2898550724637681,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,1.0,2.0,55.0,7.0,3.0,,,,,,,,,0.0,0.14492753623188406,0.14492753623188406,0.2898550724637681,7.971014492753623,1.0144927536231882,0.43478260869565216
280,David Mokwa,fr FRA,FW,Hoffenheim,20,2004,2,0,22,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,280,fr FRA,FW,20,2004,0.2,0,2.0,2.0,100,10.0,10.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0
297,David Nemeth,at AUT,DF,St Pauli,23,2001,24,24,2137,23.7,0,1,1,0,0,0,3,0,0,0.04,0.04,0,0.04,297,at AUT,DF,23,2001,23.7,0,5.0,1.0,20,0.2109704641350211,0.04219409282700422,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,21.0,14.0,7.0,18.0,29.0,,,,,,,,,0.0,0.04219409282700422,0.8860759493670887,0.5907172995780591,0.29535864978902954,0.759493670886076,1.2236286919831223
310,David Odogu,de GER,DF,Wolfsburg,18,2006,3,2,195,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,310,de GER,DF,18,2006,2.2,0,2.0,0.0,0,0.9090909090909091,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,2.0,0.0,0.0,2.0,4.0,,,,,,,,,0.0,0.0,0.9090909090909091,0.0,0.0,0.9090909090909091,1.8181818181818181
345,David Preu,de GER,MF,Union Berlin,19,2004,5,1,121,1.3,0,0,0,0,0,0,1,0,0,0,0,0,0,345,de GER,MF,19,2004,1.3,0,2.0,0.0,0,1.5384615384615383,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,1.0,1.0,4.0,0.0,0.0,,,,,,,,,0.0,0.0,0.7692307692307692,0.7692307692307692,3.0769230769230766,0.0,0.0
351,David Raum,de GER,"MF,DF",RB Leipzig,26,1998,22,21,1783,19.8,1,5,6,1,0,0,5,0,0.05,0.25,0.3,0.05,0.3,351,de GER,"MF,DF",26,1998,19.8,1,9.0,4.0,44.4,0.45454545454545453,0.20202020202020202,0.11,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,23.0,10.0,188.0,10.0,28.0,,,,,,,,,0.050505050505050504,0.25252525252525254,1.1616161616161615,0.5050505050505051,9.494949494949495,0.5050505050505051,1.4141414141414141
487,David Zec,si SVN,DF,Holstein Kiel,24,2000,18,18,1541,17.1,2,0,2,2,0,0,5,0,0.12,0,0.12,0.12,0.12,487,si SVN,DF,24,2000,17.1,2,11.0,5.0,45.5,0.6432748538011696,0.29239766081871343,0.18,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,21.0,8.0,1.0,14.0,10.0,,,,,,,,,0.11695906432748537,0.0,1.2280701754385963,0.4678362573099415,0.05847953216374269,0.8187134502923976,0.5847953216374269
446,Dayot Upamecano,fr FRA,DF,Bayern Munich,25,1998,20,20,1759,19.5,2,0,2,2,0,0,6,0,0.1,0,0.1,0.1,0.1,446,fr FRA,DF,25,1998,19.5,2,13.0,6.0,46.2,0.6666666666666666,0.3076923076923077,0.15,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,20.0,11.0,6.0,31.0,25.0,,,,,,,,,0.10256410256410256,0.0,1.0256410256410255,0.5641025641025641,0.3076923076923077,1.5897435897435896,1.2820512820512822
430,Denis Thomalla,de GER,"FW,MF",Heidenheim,31,1992,1,0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,430,de GER,"FW,MF",31,1992,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,Denis Vavro,sk SVK,DF,Wolfsburg,28,1996,29,27,2461,27.3,2,0,2,2,0,0,4,0,0.07,0,0.07,0.07,0.07,454,sk SVK,DF,28,1996,27.3,2,25.0,7.0,28,0.9157509157509157,0.2564102564102564,0.08,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,7.0,5.0,8.0,36.0,13.0,,,,,,,,,0.07326007326007326,0.0,0.2564102564102564,0.18315018315018314,0.29304029304029305,1.3186813186813187,0.47619047619047616
445,Deniz Undav,de GER,"FW,MF",Stuttgart,28,1996,27,20,1726,19.2,9,3,12,9,0,0,4,0,0.47,0.16,0.63,0.47,0.63,445,de GER,"FW,MF",28,1996,19.2,9,75.0,31.0,41.3,3.90625,1.6145833333333335,0.12,0.29,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,25.0,22.0,11.0,2.0,10.0,,,,,,,,,0.46875,0.15625,1.3020833333333335,1.1458333333333335,0.5729166666666667,0.10416666666666667,0.5208333333333334
131,Dennis Geiger,de GER,MF,Hoffenheim,26,1998,20,7,734,8.2,0,0,0,0,0,0,4,0,0,0,0,0,0,131,de GER,MF,26,1998,8.2,0,5.0,1.0,20,0.6097560975609757,0.12195121951219513,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,26.0,10.0,5.0,7.0,14.0,,,,,,,,,0.0,0.0,3.1707317073170733,1.2195121951219514,0.6097560975609757,0.853658536585366,1.707317073170732
223,Derrick Köhn,gh GHA,"MF,DF",Werder Bremen,25,1999,27,14,1343,14.9,2,2,4,2,0,0,2,0,0.13,0.13,0.27,0.13,0.27,223,gh GHA,"MF,DF",25,1999,14.9,2,13.0,4.0,30.8,0.87248322147651,0.2684563758389262,0.15,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,14.0,19.0,56.0,11.0,12.0,,,,,,,,,0.1342281879194631,0.1342281879194631,0.9395973154362416,1.2751677852348993,3.7583892617449663,0.7382550335570469,0.8053691275167785
373,Diadie Samassékou,ml MLI,MF,Hoffenheim,28,1996,8,6,290,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,373,ml MLI,MF,28,1996,3.2,0,3.0,1.0,33.3,0.9375,0.3125,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,5.0,4.0,0.0,5.0,6.0,,,,,,,,,0.0,0.0,1.5625,1.25,0.0,1.5625,1.875
135,Dimitris Giannoulis,gr GRE,MF,Augsburg,28,1995,31,31,2650,29.4,1,4,5,1,0,0,8,0,0.03,0.14,0.17,0.03,0.17,135,gr GRE,MF,28,1995,29.4,1,13.0,4.0,30.8,0.44217687074829937,0.1360544217687075,0.08,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,17.0,20.0,120.0,47.0,33.0,,,,,,,,,0.034013605442176874,0.1360544217687075,0.5782312925170068,0.6802721088435374,4.081632653061225,1.598639455782313,1.1224489795918369
243,Diogo Leite,pt POR,DF,Union Berlin,25,1999,30,29,2546,28.3,1,2,3,1,0,0,3,0,0.04,0.07,0.11,0.04,0.11,243,pt POR,DF,25,1999,28.3,1,18.0,8.0,44.4,0.6360424028268551,0.2826855123674912,0.06,0.13,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,25.0,37.0,9.0,53.0,34.0,,,,,,,,,0.0353356890459364,0.0706713780918728,0.8833922261484098,1.3074204946996466,0.31802120141342755,1.872791519434629,1.2014134275618373
193,Dominik Javorček,sk SVK,"MF,DF",Holstein Kiel,21,2002,13,4,386,4.3,0,2,2,0,0,0,2,0,0,0.47,0.47,0,0.47,193,sk SVK,"MF,DF",21,2002,4.3,0,1.0,0.0,0,0.23255813953488372,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,7.0,6.0,21.0,5.0,0.0,,,,,,,,,0.0,0.46511627906976744,1.627906976744186,1.3953488372093024,4.883720930232558,1.1627906976744187,0.0
224,Dominik Kohr,de GER,"DF,MF",Mainz 05,30,1994,28,28,2295,25.5,2,0,2,2,0,0,11,1,0.08,0,0.08,0.08,0.08,224,de GER,"DF,MF",30,1994,25.5,2,13.0,5.0,38.5,0.5098039215686274,0.19607843137254902,0.15,0.4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,46.0,36.0,14.0,42.0,46.0,,,,,,,,,0.0784313725490196,0.0,1.803921568627451,1.411764705882353,0.5490196078431373,1.6470588235294117,1.803921568627451
259,Donyell Malen,nl NED,MF,Dortmund,25,1999,14,6,614,6.8,3,0,3,3,0,0,1,0,0.44,0,0.44,0.44,0.44,259,nl NED,MF,25,1999,6.8,3,19.0,6.0,31.6,2.794117647058824,0.8823529411764706,0.16,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,2.0,7.0,13.0,3.0,0.0,,,,,,,,,0.4411764705882353,0.0,0.29411764705882354,1.0294117647058825,1.911764705882353,0.4411764705882353,0.0
424,Edmond Tapsoba,bf BFA,DF,Leverkusen,25,1999,29,29,2507,27.9,0,0,0,0,0,0,4,0,0,0,0,0,0,424,bf BFA,DF,25,1999,27.9,0,21.0,2.0,9.5,0.7526881720430108,0.07168458781362008,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,34.0,6.0,8.0,24.0,21.0,,,,,,,,,0.0,0.0,1.2186379928315412,0.21505376344086022,0.28673835125448033,0.8602150537634409,0.7526881720430108
49,El Bilal Touré,ml MLI,FW,Stuttgart,22,2001,12,3,356,4.0,2,1,3,2,0,0,0,0,0.51,0.25,0.76,0.51,0.76,49,ml MLI,FW,22,2001,4,2,14.0,4.0,28.6,3.5,1.0,0.14,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,9.0,3.0,0.0,0.0,1.0,,,,,,,,,0.5,0.25,2.25,0.75,0.0,0.0,0.25
75,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,19,2005,21,13,1130,12.6,0,0,0,0,0,0,2,1,0,0,0,0,0,75,fr FRA,DF,19,2005,12.6,0,5.0,3.0,60,0.39682539682539686,0.2380952380952381,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,8.0,2.0,4.0,13.0,19.0,,,,,,,,,0.0,0.0,0.6349206349206349,0.15873015873015872,0.31746031746031744,1.0317460317460319,1.507936507936508
368,Elias Saad,tn TUN,"FW,MF",St Pauli,24,1999,18,10,900,10.0,3,2,5,3,0,0,1,0,0.3,0.2,0.5,0.3,0.5,368,tn TUN,"FW,MF",24,1999,10,3,26.0,8.0,30.8,2.6,0.8,0.12,0.38,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,17.0,24.0,14.0,4.0,14.0,,,,,,,,,0.3,0.2,1.7,2.4,1.4,0.4,1.4
114,Elif Elmas,mk MKD,"FW,MF",RB Leipzig,24,1999,2,0,44,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,114,mk MKD,"FW,MF",24,1999,0.5,0,2.0,1.0,50,4.0,2.0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,2.0,0.0,0.0,0.0,1.0,,,,,,,,,0.0,0.0,4.0,0.0,0.0,0.0,2.0
404,Ellyes Skhiri,tn TUN,MF,Eintracht Frankfurt,29,1995,30,26,2231,24.8,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12,404,tn TUN,MF,29,1995,24.8,1,13.0,2.0,15.4,0.5241935483870968,0.08064516129032258,0.08,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,21.0,19.0,3.0,34.0,24.0,,,,,,,,,0.04032258064516129,0.08064516129032258,0.8467741935483871,0.7661290322580645,0.12096774193548386,1.3709677419354838,0.9677419354838709
354,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,26,1997,27,22,1785,19.8,1,1,2,1,0,0,8,0,0.05,0.05,0.1,0.05,0.1,354,xk KVX,MF,26,1997,19.8,1,29.0,5.0,17.2,1.4646464646464645,0.25252525252525254,0.03,0.2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,13.0,42.0,70.0,16.0,19.0,,,,,,,,,0.050505050505050504,0.050505050505050504,0.6565656565656566,2.121212121212121,3.535353535353535,0.8080808080808081,0.9595959595959596
465,Elye Wahi,fr FRA,FW,Eintracht Frankfurt,21,2003,8,1,196,2.2,0,0,0,0,0,0,1,0,0,0,0,0,0,465,fr FRA,FW,21,2003,2.2,0,9.0,2.0,22.2,4.090909090909091,0.9090909090909091,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,2.0,3.0,5.0,0.0,0.0,,,,,,,,,0.0,0.0,0.9090909090909091,1.3636363636363635,2.2727272727272725,0.0,0.0
64,Emi Buendía,ar ARG,MF,Leverkusen,27,1996,11,3,257,2.9,2,0,2,2,0,0,0,0,0.7,0,0.7,0.7,0.7,64,ar ARG,MF,27,1996,2.9,2,7.0,4.0,57.1,2.413793103448276,1.3793103448275863,0.29,0.5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,6.0,7.0,3.0,1.0,5.0,,,,,,,,,0.6896551724137931,0.0,2.0689655172413794,2.413793103448276,1.0344827586206897,0.3448275862068966,1.7241379310344829
71,Emre Can,de GER,"DF,MF",Dortmund,30,1994,31,23,2105,23.4,3,0,3,1,2,2,4,1,0.13,0,0.13,0.04,0.04,71,de GER,"DF,MF",30,1994,23.4,3,9.0,3.0,33.3,0.38461538461538464,0.12820512820512822,0.11,0.33,2,2,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,25.0,19.0,10.0,20.0,27.0,,,,,,,,,0.12820512820512822,0.0,1.0683760683760684,0.811965811965812,0.4273504273504274,0.8547008547008548,1.153846153846154
275,Enzo Millot,fr FRA,MF,Stuttgart,22,2002,29,22,1843,20.5,6,5,11,6,0,1,9,0,0.29,0.24,0.54,0.29,0.54,275,fr FRA,MF,22,2002,20.5,6,44.0,19.0,43.2,2.1463414634146343,0.926829268292683,0.14,0.32,0,1,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,25.0,37.0,41.0,13.0,13.0,,,,,,,,,0.2926829268292683,0.24390243902439024,1.2195121951219512,1.8048780487804879,2.0,0.6341463414634146,0.6341463414634146
101,Eren Dinkçi,de GER,MF,Freiburg,22,2001,23,13,1196,13.3,0,3,3,0,0,0,1,0,0,0.23,0.23,0,0.23,101,de GER,MF,22,2001,13.3,0,14.0,3.0,21.4,1.0526315789473684,0.22556390977443608,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,9.0,6.0,16.0,7.0,14.0,,,,,,,,,0.0,0.22556390977443608,0.6766917293233082,0.45112781954887216,1.2030075187969924,0.5263157894736842,1.0526315789473684
485,Erencan Yardimci,tr TUR,FW,Hoffenheim,22,2002,8,3,313,3.5,0,0,0,0,0,0,2,0,0,0,0,0,0,485,tr TUR,FW,22,2002,3.5,0,5.0,1.0,20,1.4285714285714286,0.2857142857142857,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,8.0,5.0,1.0,1.0,3.0,,,,,,,,,0.0,0.0,2.2857142857142856,1.4285714285714286,0.2857142857142857,0.2857142857142857,0.8571428571428571
265,Erhan Mašović,rs SRB,"DF,MF",Bochum,25,1998,16,10,910,10.1,1,1,2,1,0,0,2,0,0.1,0.1,0.2,0.1,0.2,265,rs SRB,"DF,MF",25,1998,10.1,1,7.0,4.0,57.1,0.6930693069306931,0.39603960396039606,0.14,0.25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,12.0,4.0,0.0,12.0,10.0,,,,,,,,,0.09900990099009901,0.09900990099009901,1.188118811881188,0.39603960396039606,0.0,1.188118811881188,0.9900990099009901
99,Eric Dier,eng ENG,DF,Bayern Munich,30,1994,21,16,1463,16.3,2,1,3,2,0,0,1,0,0.12,0.06,0.18,0.12,0.18,99,eng ENG,DF,30,1994,16.3,2,9.0,6.0,66.7,0.5521472392638036,0.36809815950920244,0.22,0.33,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,16.0,4.0,2.0,14.0,12.0,,,,,,,,,0.12269938650306748,0.06134969325153374,0.9815950920245399,0.24539877300613497,0.12269938650306748,0.8588957055214723,0.7361963190184049
409,Eric Smith,se SWE,"DF,MF",St Pauli,27,1997,32,32,2827,31.4,1,1,2,1,0,0,7,0,0.03,0.03,0.06,0.03,0.06,409,se SWE,"DF,MF",27,1997,31.4,1,24.0,9.0,37.5,0.7643312101910829,0.28662420382165604,0.04,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,27.0,24.0,100.0,37.0,27.0,,,,,,,,,0.03184713375796178,0.03184713375796178,0.8598726114649682,0.7643312101910829,3.1847133757961785,1.178343949044586,0.8598726114649682
6,Erik Ahlstrand,se SWE,MF,St Pauli,22,2001,5,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,se SWE,MF,22,2001,0.5,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,0.0,0.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0
97,Ermedin Demirović,ba BIH,FW,Stuttgart,26,1998,34,20,1855,20.6,15,1,16,15,0,2,2,0,0.73,0.05,0.78,0.73,0.78,97,ba BIH,FW,26,1998,20.6,15,65.0,30.0,46.2,3.1553398058252426,1.4563106796116503,0.23,0.5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,24.0,27.0,3.0,1.0,7.0,,,,,,,,,0.7281553398058251,0.04854368932038835,1.1650485436893203,1.3106796116504853,0.14563106796116504,0.04854368932038835,0.3398058252427184
326,Exequiel Palacios,ar ARG,MF,Leverkusen,25,1998,24,11,1155,12.8,1,6,7,1,0,0,2,0,0.08,0.47,0.55,0.08,0.55,326,ar ARG,MF,25,1998,12.8,1,13.0,9.0,69.2,1.015625,0.703125,0.08,0.11,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,9.0,18.0,4.0,12.0,15.0,,,,,,,,,0.078125,0.46875,0.703125,1.40625,0.3125,0.9375,1.171875
356,Fabian Rieder,ch SUI,MF,Stuttgart,22,2002,21,8,867,9.6,1,3,4,1,0,0,1,0,0.1,0.31,0.42,0.1,0.42,356,ch SUI,MF,22,2002,9.6,1,20.0,7.0,35,2.0833333333333335,0.7291666666666667,0.05,0.14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,14.0,11.0,40.0,11.0,15.0,,,,,,,,,0.10416666666666667,0.3125,1.4583333333333335,1.1458333333333335,4.166666666666667,1.1458333333333335,1.5625
80,Fabio Chiarodia,it ITA,DF,Gladbach,19,2005,16,3,379,4.2,1,0,1,1,0,0,0,0,0.24,0,0.24,0.24,0.24,80,it ITA,DF,19,2005,4.2,1,4.0,1.0,25,0.9523809523809523,0.23809523809523808,0.25,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,7.0,0.0,0.0,9.0,4.0,,,,,,,,,0.23809523809523808,0.0,1.6666666666666665,0.0,0.0,2.142857142857143,0.9523809523809523
370,Faik Sakar,de GER,MF,RB Leipzig,16,2008,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,de GER,MF,16,2008,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,Fares Chaïbi,dz ALG,MF,Eintracht Frankfurt,21,2002,26,10,1013,11.3,1,3,4,1,0,0,2,0,0.09,0.27,0.36,0.09,0.36,76,dz ALG,MF,21,2002,11.3,1,25.0,6.0,24,2.2123893805309733,0.5309734513274336,0.04,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,5.0,7.0,72.0,10.0,10.0,,,,,,,,,0.08849557522123894,0.2654867256637168,0.44247787610619466,0.6194690265486725,6.371681415929203,0.8849557522123893,0.8849557522123893
5,Felix Agu,ng NGA,MF,Werder Bremen,24,1999,22,21,1751,19.5,3,0,3,3,0,0,1,0,0.15,0,0.15,0.15,0.15,5,ng NGA,MF,24,1999,19.5,3,10.0,5.0,50,0.5128205128205128,0.2564102564102564,0.3,0.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,11.0,43.0,50.0,19.0,16.0,,,,,,,,,0.15384615384615385,0.0,0.5641025641025641,2.2051282051282053,2.5641025641025643,0.9743589743589743,0.8205128205128205
305,Felix Nmecha,de GER,MF,Dortmund,23,2000,26,19,1509,16.8,4,1,5,4,0,0,3,0,0.24,0.06,0.3,0.24,0.3,305,de GER,MF,23,2000,16.8,4,18.0,6.0,33.3,1.0714285714285714,0.35714285714285715,0.22,0.67,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,22.0,26.0,6.0,24.0,21.0,,,,,,,,,0.23809523809523808,0.05952380952380952,1.3095238095238095,1.5476190476190474,0.35714285714285715,1.4285714285714286,1.25
330,Felix Passlack,de GER,"MF,DF",Bochum,26,1998,31,30,2334,25.9,1,6,7,1,0,0,4,0,0.04,0.23,0.27,0.04,0.27,330,de GER,"MF,DF",26,1998,25.9,1,26.0,6.0,23.1,1.0038610038610039,0.23166023166023167,0.04,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,28.0,21.0,111.0,19.0,24.0,,,,,,,,,0.03861003861003861,0.23166023166023167,1.0810810810810811,0.8108108108108109,4.285714285714286,0.7335907335907337,0.9266409266409267
416,Finley Stevens,wls WAL,DF,St Pauli,21,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,wls WAL,DF,21,2003,0,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,Finn Dahmen,de GER,GK,Augsburg,26,1998,19,19,1710,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,de GER,GK,26,1998,19,0,0.0,0.0,,0.0,0.0,,,0,0,5,de GER,GK,26,1998,19,19,"1,710",19,19,1,82,65,79.3,7,6,6,9,47.4,2,2,0,0,0,Bundesliga,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
194,Finn Jeltsch,de GER,DF,Stuttgart,18,2006,12,9,780,8.7,0,0,0,0,0,0,2,0,0,0,0,0,0,194,de GER,DF,18,2006,8.7,0,2.0,0.0,0,0.2298850574712644,0.0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,7.0,5.0,3.0,13.0,14.0,,,,,,,,,0.0,0.0,0.8045977011494253,0.574712643678161,0.3448275862068966,1.4942528735632186,1.6091954022988506
313,Finn Ole Becker,de GER,MF,Hoffenheim,24,2000,13,7,670,7.4,0,1,1,0,0,0,1,0,0,0.13,0.13,0,0.13,313,de GER,MF,24,2000,7.4,0,4.0,2.0,50,0.5405405405405405,0.27027027027027023,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,5.0,7.0,8.0,9.0,5.0,,,,,,,,,0.0,0.13513513513513511,0.6756756756756757,0.9459459459459459,1.081081081081081,1.2162162162162162,0.6756756756756757
342,Finn Porath,de GER,MF,Holstein Kiel,27,1997,31,20,1970,21.9,2,3,5,2,0,0,3,0,0.09,0.14,0.23,0.09,0.23,342,de GER,MF,27,1997,21.9,2,29.0,12.0,41.4,1.3242009132420092,0.5479452054794521,0.07,0.17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,31.0,37.0,84.0,19.0,27.0,,,,,,,,,0.09132420091324202,0.13698630136986303,1.4155251141552512,1.6894977168949772,3.8356164383561646,0.8675799086757991,1.2328767123287672
288,Florent Muslija,xk KVX,"FW,MF",Freiburg,26,1998,9,0,168,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,288,xk KVX,"FW,MF",26,1998,1.9,0,3.0,2.0,66.7,1.5789473684210527,1.0526315789473684,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,0.0,2.0,14.0,2.0,4.0,,,,,,,,,0.0,0.0,0.0,1.0526315789473684,7.36842105263158,1.0526315789473684,2.1052631578947367
149,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,28,1995,8,8,601,6.7,0,0,0,0,0,0,1,0,0,0,0,0,0,149,at AUT,"MF,DF",28,1995,6.7,0,6.0,1.0,16.7,0.8955223880597015,0.14925373134328357,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,4.0,11.0,5.0,9.0,9.0,,,,,,,,,0.0,0.0,0.5970149253731343,1.6417910447761193,0.7462686567164178,1.3432835820895521,1.3432835820895521
274,Florian Micheler,at AUT,MF,Hoffenheim,19,2005,1,0,32,0.4,0,0,0,0,0,0,1,0,0,0,0,0,0,274,at AUT,MF,19,2005,0.4,0,0.0,0.0,,0.0,0.0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,Bundesliga,1.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,2.5,0.0,0.0,0.0,0.0
283,Florian Müller,de GER,GK,Freiburg,26,1997,9,8,753,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,283,de GER,GK,26,1997,8.4,0,0.0,0.0,,0.0,0.0,,,0,0,17,de GER,GK,26,1997,9,8,753,8.4,16,1.91,29,15,51.7,4,1,3,1,12.5,2,2,0,0,0,Bundesliga,0.0,1.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.11904761904761904,0.0,0.0,0.0
